-73.9825,37.5502,30.2481,27.0374,19.1667,49.6239,43.2316,27.7359,1.91713,25.3025,42.3894,46.6229,18.2248,52.8807,11.5435,11.0888,15.5029,98.7388,36.7723,23.4917,88.2191,8.9488,24.3893,10.3575,94.3201,29.1999,16.1557,17.4069,18.1118,29.0006,9.99443,29.7987,15.3274,37.9601,44.8092,87.036,35.3503,90.1765,11.82,13.181,9.4368,9.76041,24.8517,16.6062,56.2123,8.72,8.72504,31.1744,41.709,25.8075,66.7949,64.8993,27.6843,52.8491,29.0631,10.061,35.7367,72.6194,31.4607,8.04263,46.2321,55.3046,46.3654,23.6477,70.481,115.569,56.3411,48.9995,26.6484,16.2064,121.153,64.7957,34.4095,19.039,94.4064,132.286,39.2598,55.9619,30.6324,18.3626,25.3731,17.0967,63.8042,37.5434,34.4458,57.2413,48.8208,16.7811,71.3981,74.6911,0.400087,951.468
-71.5036,20.2509,23.7327,67.2219,18.5601,48.3355,44.0106,32.2165,4.96324,20.8196,19.3797,18.0499,25.1356,38.7895,26.9764,17.4023,64.5627,69.6629,29.4798,11.2193,83.3983,18.4617,38.4107,6.82585,50.1456,60.3208,39.4738,21.4046,17.9295,39.7132,9.21946,23.7061,15.3274,19.3627,25.6435,32.9094,10.8793,90.1765,8.30962,40.598,28.4623,9.76041,43.9795,3.05499,48.674,16.2333,23.5798,43.0552,44.5879,24.5588,73.0156,100.951,27.7231,27.1123,31.3958,10.061,23.5658,15.1731,46.2697,68.128,37.0327,51.6472,34.8861,64.2311,50.7792,71.9781,8.76399,52.1217,16.3698,55.7111,114.946,108.613,46.9104,100.487,115.395,39.2849,83.6416,16.9344,15.7024,31.0862,22.8746,42.8198,33.9025,15.3034,10.0939,54.997,26.4545,5.21614,72.2942,61.7844,0.521204,951.255
-69.35,23.1745,24.1896,71.0121,31.4688,43.4818,39.9756,14.0691,3.38962,23.4124,11.3559,18.0229,14.0166,57.8465,8.64235,3.68486,60.6569,56.3195,72.4243,9.31716,67.3205,6.90067,21.3696,11.3241,34.9569,52.4277,63.7728,14.8418,19.5192,50.238,18.2684,14.4926,50.419,57.6635,74.3407,46.3674,20.2889,70.9733,1.29038,11.1046,24.6776,16.6287,27.1629,27.142,53.4607,12.8357,8.59558,46.2484,64.0213,32.1117,38.1657,56.6692,17.9162,8.42742,60.6278,7.07058,50.0796,9.21028,24.0245,58.9323,48.7506,45.8551,86.6937,34.4505,51.3162,64.5685,66.261,79.8195,21.9585,61.2319,81.1081,89.9061,171.005,49.7213,46.4118,32.1611,109.798,44.1157,14.7551,12.7792,78.4534,44.4762,44.9814,21.093,23.3136,44.5451,27.5573,16.4182,12.9491,44.1141,0.324308,956.26
-75.3897,21.7175,32.4386,65.6365,25.2259,36.0831,12.315,15.4208,3.38962,49.5773,19.7027,17.7848,10.8139,58.0814,11.6149,21.1977,59.1471,54.544,78.1672,13.0331,81.4048,8.10355,15.5167,7.55827,11.8716,49.5086,56.2268,32.0921,26.0252,18.446,32.5103,14.4926,15.6698,88.7837,59.3887,60.267,38.6764,9.3883,30.0322,46.9792,27.5346,20.6018,29.2354,52.5031,9.16644,2.36195,33.1438,24.5828,55.144,40.7548,15.9729,88.2391,21.9541,9.79004,50.6727,7.07058,44.3005,19.3873,47.1249,49.7926,62.3049,51.8485,30.1711,16.4409,7.35721,26.9803,51.0011,315.72,80.5451,18.365,67.0103,101.639,150.929,36.3121,87.4388,39.0885,18.4363,23.2411,14.7551,4.61964,39.8091,33.6111,11.3078,91.198,82.9021,52.4038,3.93168,16.4182,105.514,79.2047,0.250234,956.971
-75.3542,33.4093,29.4316,51.3193,18.1074,50.0985,22.2071,13.9168,1.68176,35.09,20.9422,36.4081,22.1972,16.2001,38.1799,18.1553,58.6182,69.5335,39.0593,7.88996,52.0846,0.912953,25.5216,28.8535,11.4598,48.9389,53.9422,52.9073,25.3371,31.6575,44.4418,14.4926,24.8737,58.6667,54.4428,79.1023,28.8261,39.5345,13.925,46.9792,50.9678,25.5316,33.0993,20.823,7.43045,9.7799,31.7679,22.3941,95.8203,22.4863,13.1441,94.5496,16.3801,6.3212,75.0316,63.5249,10.9267,18.2553,40.3782,36.6424,3.0253,53.9176,76.454,9.05426,14.1055,67.5412,73.7537,136.122,13.1271,24.345,17.4666,113.884,172.989,63.0315,68.8411,33.7277,99.0334,3.1503,11.629,21.2077,21.3487,2.64773,45.1542,27.3554,106.021,53.6047,52.4621,35.5315,58.7413,17.3142,0.288097,956.025
-74.2673,30.5359,28.8659,51.3193,32.235,19.9181,60.3901,16.8768,11.7686,33.6283,21.7293,54.7112,17.5724,30.9004,38.8834,13.8663,43.3239,69.356,17.6144,19.0992,33.1539,17.93,16.2673,37.424,11.7177,38.9179,40.1951,44.9561,13.421,29.0256,11.4781,37.0297,62.1207,78.2459,4.81939,51.664,16.2244,71.9221,4.58861,21.9467,58.4147,18.0683,3.86905,62.0524,25.0522,9.61975,49.4313,6.77495,109.402,7.0677,5.0811,80.4922,26.1077,7.97889,70.9882,61.2226,12.2193,13.4885,35.4744,75.7359,3.0253,69.8401,44.7631,11.665,23.5326,64.6908,85.725,81.3846,50.4196,35.7379,37.5257,66.8861,129.908,39.5514,40.8943,8.22126,38.3472,107.687,11.629,16.0276,120.806,33.1803,18.6983,5.57622,12.1396,48.6052,12.1856,88.2401,30.6493,4.64218,0.392826,949.923
-74.1232,37.9602,29.5658,46.4015,36.7406,38.4616,50.5902,11.9388,19.9182,44.7946,19.8708,68.8593,15.3402,1.85959,45.9239,19.3095,29.9904,48.1439,17.5438,48.4583,19.5164,56.3971,12.8083,57.3356,4.3448,33.7442,41.722,36.2219,16.8821,28.4019,17.7219,56.6877,76.593,37.4414,4.26587,31.1683,10.2784,75.6257,41.542,4.73716,58.5058,11.1486,5.73243,63.2757,5.70633,22.1235,37.4218,9.53344,52.312,20.4622,15.1315,80.1951,41.2513,47.0111,47.1069,1.15974,19.3276,7.78399,98.8357,96.3695,3.0253,22.2203,27.062,12.5852,197.865,58.1308,50.1491,81.3846,9.73915,32.0889,54.149,107.669,108.782,36.4842,49.3461,95.6019,6.19836,29.5594,11.7616,16.0276,0.838886,26.7155,3.30946,32.7675,27.3972,13.5918,21.3977,108.649,11.5803,19.7155,0.161602,949.798
-73.2492,36.2559,19.8166,47.8966,22.7466,47.9395,48.7092,1.49809,20.9621,23.804,18.1496,61.277,20.5181,14.0044,35.4541,29.6372,16.0732,81.8485,30.8635,102.409,14.6074,8.56644,5.63257,26.71,38.3088,7.87631,23.5564,23.2893,36.3798,21.0508,24.032,49.5593,88.0759,28.941,1.10531,14.1227,25.6331,119.478,37.713,8.87292,5.83073,21.705,21.4996,45.8413,10.9893,48.7752,18.3318,4.60905,61.1693,29.0554,8.60633,53.7328,99.9754,20.1071,46.1009,30.4499,30.9055,7.14304,10.0211,111.652,45.0465,38.9558,71.583,59.3975,113.091,0.665127,35.5844,149.511,72.8061,66.7822,33.2349,92.1088,6.21846,92.8395,37.7926,81.1893,42.9949,75.0377,18.2318,10.5873,56.6345,15.4825,29.7063,46.3109,49.8276,33.9874,13.794,93.8004,16.3208,1.97475,0.131188,954.295
-75.3284,39.4239,12.6823,69.4515,16.8753,35.2456,65.0877,24.4353,22.653,7.66275,6.90641,100.001,26.2159,19.8555,28.274,2.36,30.4417,57.2707,13.8743,68.8112,7.31019,8.56644,57.3115,12.2351,29.5428,11.884,36.6904,31.5397,36.6528,33.6306,25.2044,56.5841,88.0759,10.2714,20.8741,13.2763,43.579,65.049,13.2388,14.8235,5.83073,21.7601,38.5622,20.1916,25.3008,48.2697,17.5218,10.2842,32.5833,26.3666,6.45625,61.2687,75.0531,38.3223,55.5742,15.7184,14.0567,21.8637,20.2499,111.991,38.9835,41.2158,121.324,84.8797,10.5187,32.2924,60.3866,68.6205,42.4271,67.3606,58.3907,25.3216,82.951,97.0552,166.134,33.9515,32.0521,21.2899,28.0909,17.2178,59.6227,63.6036,24.3182,130.41,2.91879,24.8492,14.4337,12.4654,68.7222,114.15,0.417011,953.941
-75.8566,28.9044,26.1668,59.2192,27.4663,33.5884,32.3416,41.587,18.5963,7.66275,11.4358,110.392,26.7935,40.7342,33.9386,19.882,33.5387,20.2291,0.720577,71.5394,48.6955,12.5307,52.4691,14.8236,24.7921,4.49601,22.0259,58.6462,12.2468,56.7585,17.1853,19.5289,83.0592,19.0962,19.066,18.6997,22.9025,79.9359,40.7143,30.114,13.6057,21.6921,35.8082,52.4532,17.5852,31.953,12.1009,29.8477,25.1226,15.2085,14.4732,81.0167,11.6396,31.2573,41.535,26.5088,16.4451,21.7892,29.9031,122.057,30.3643,31.2394,60.853,14.7499,48.6246,119.366,13.2103,175.928,36.2796,28.5038,70.7968,58.7359,34.3327,98.8761,153.967,53.4993,23.1453,48.2004,17.6966,37.8516,4.66363,18.9596,56.4614,14.727,34.6493,15.8713,25.8397,68.3693,41.6114,42.52,0.627463,948.208
-74.2455,29.5868,21.4888,73.1139,21.7826,42.4877,35.7201,34.2435,14.451,10.3548,42.89,81.7865,19.065,43.7942,30.1671,40.9624,28.5039,23.5172,17.0122,28.5734,25.1016,12.5307,61.2269,14.7239,28.7907,7.66275,22.0259,24.6196,18.4075,76.3826,0.376153,19.5289,115.248,12.8115,15.8129,9.36561,32.4755,51.032,43.578,38.0644,18.3853,21.1771,33.5106,32.7548,14.5955,6.81395,68.7013,47.7783,0.94865,17.5125,63.2049,59.0386,26.4112,64.9984,29.9189,34.4434,18.4335,21.5664,29.9031,148.178,18.075,10.4534,113.497,28.6364,26.7464,92.1559,42.3528,137.652,37.6063,48.713,26.0275,61.4984,8.6661,35.3437,138.564,28.7472,23.1453,14.515,72.021,14.2241,4.66363,70.2081,72.8017,4.43953,13.0903,14.6698,8.758,55.915,31.1167,15.0591,0.295353,954.712
-73.7623,33.5807,18.708,73.1139,22.2447,49.6574,3.84796,18.8235,19.6999,23.7298,30.5694,85.9776,19.0961,24.854,66.8687,51.5447,15.1247,22.2053,10.7686,6.26561,34.4796,47.7414,60.0574,40.5758,29.3885,7.3056,32.39,10.1434,54.5119,61.4241,29.7295,22.321,55.6107,21.55,26.7034,26.805,23.4991,43.6554,31.6756,31.7501,3.76559,22.576,1.6779,30.3682,4.8353,19.5984,84.5978,27.2569,15.415,14.4461,71.8511,65.7826,20.8425,2.8749,26.6985,64.6326,2.95969,23.5511,39.2833,173.307,10.1807,34.5387,83.6664,18.1871,21.5932,67.537,120.538,92.3278,18.2818,35.5568,23.9005,46.9046,57.6863,83.5932,120.525,21.3675,94.1475,16.6856,21.9528,67.4976,41.1817,24.0872,12.0174,56.0061,8.13608,68.0064,7.27608,61.442,90.8775,23.8248,0.2715,952.052
-73.5647,22.955,23.0298,74.6062,28.286,63.343,12.3138,6.13216,7.15951,38.302,23.932,19.1103,16.3586,23.4521,66.8687,54.9847,34.1051,32.1354,39.1074,20.2891,15.3037,50.7702,55.4571,50.586,80.4546,8.81484,15.1458,0.186473,52.5213,37.1302,20.9038,3.25966,18.088,48.0315,40.661,39.9504,39.2768,46.1747,33.9913,19.0697,15.6059,22.2396,3.70405,58.2169,13.335,19.3686,71.098,42.3135,3.75761,8.72287,165.553,65.3669,23.6797,10.8889,16.8452,58.3616,2.95969,21.7843,16.6643,93.2247,9.26433,14.8001,84.787,38.2181,44.4924,53.5837,117.116,102.082,60.0929,23.1588,37.1257,35.6432,57.6389,43.481,82.5798,34.5787,116.086,18.1097,21.8192,68.8573,41.1817,30.0516,13.0025,25.8013,8.13608,136.613,90.4431,33.8782,29.16,61.8149,0.162322,953.222
-75.7157,36.5985,27.1789,52.3428,44.859,82.0643,10.1071,14.6491,11.064,20.465,37.9751,15.8393,17.2665,29.6772,58.5079,25.8599,52.6436,8.10445,38.3782,22.889,22.9535,84.3402,27.8425,53.84,87.4495,16.6141,17.6422,2.32754,68.0811,76.0313,10.0893,5.32415,15.321,8.67106,0.788901,35.4258,38.3628,65.0029,54.1755,10.0979,19.5237,27.3061,10.5505,31.049,19.3552,22.397,67.7152,8.09654,15.7646,29.1876,127.51,85.6893,35.4703,25.5295,20.0864,26.3014,23.7077,32.0169,2.31071,56.0253,13.9512,27.0247,83.4594,75.4205,43.5839,18.8823,117.116,104.694,82.6356,21.9164,11.1249,39.195,97.2862,95.3681,10.5912,8.42971,28.6949,99.0012,43.5695,54.1326,3.36603,81.9555,24.3071,11.0686,9.43925,2.11781,54.5569,146.836,12.1587,69.1591,0.184798,953.533
-75.5127,30.1534,13.9078,70.6864,52.735,65.6358,4.1121,15.0029,14.0443,5.76103,51.5682,15.8393,17.4835,18.371,79.7602,40.4978,42.9748,15.0359,27.0124,10.9065,46.6975,15.755,44.5033,49.3364,80.5015,98.3607,17.6422,0.184574,46.1057,35.8997,7.61348,18.4801,14.7142,15.7834,2.97262,49.1695,18.0089,39.5218,32.9484,4.46734,5.07779,5.87768,12.1658,75.4099,33.8111,14.2399,57.3323,35.3393,26.8732,30.8392,123.387,8.69082,35.7301,21.5914,18.4069,17.4166,34.0715,77.4989,32.6814,60.35,30.8065,62.6156,81.6767,64.6368,66.4229,11.9185,117.116,104.203,29.7461,116.946,46.1687,61.2419,51.6698,47.5567,52.62,11.3246,28.6949,69.1672,60.5527,35.7687,3.36603,52.8487,5.47013,85.4931,40.1961,23.5084,48.9808,104.2,12.1587,7.88592,0.189951,953.361
-75.1336,20.6004,19.8782,80.473,61.0972,53.7761,29.7036,9.82561,8.04959,25.8418,21.3126,15.8393,19.3826,15.9994,71.5492,45.2461,26.1188,12.5749,38.9239,0.0582901,41.8237,9.75641,51.3485,24.2201,91.8034,66.755,13.0477,20.3736,2.31113,87.0168,11.7768,25.3305,67.4801,16.9766,8.25368,33.4559,18.0045,12.5695,39.9061,29.1784,4.12884,5.87768,46.4694,71.7158,29.8747,31.0002,76.4247,52.8806,1.02725,16.8463,116.576,10.5719,50.2349,24.1093,7.30494,6.74289,44.7597,63.9025,15.383,32.7543,16.0019,70.2786,67.6951,47.2835,22.9737,16.1011,45.2287,66.8082,92.9388,153.339,20.1797,53.1456,30.8646,147.279,22.1095,17.0817,58.7177,77.1924,7.43834,42.4392,3.36603,14.924,20.9052,12.8661,6.83938,21.8785,14.2299,111.763,4.27697,64.5564,0.18615,951.509
-75.0648,21.0685,20.3551,71.2284,38.9072,57.2624,34.7106,3.22618,10.6673,16.5639,9.44758,32.7777,9.79276,15.9994,66.7114,39.5679,26.1188,32.9623,74.8061,10.9519,31.2352,4.93637,51.5658,25.9341,95.231,35.3772,11.5687,14.7488,28.4887,73.0156,13.1569,1.29092,86.9837,30.0874,12.446,23.2092,8.5739,45.4349,8.72509,59.4087,4.69741,7.09932,35.9541,92.6009,27.7912,42.5031,56.6079,53.8363,36.662,33.3677,58.753,1.75149,54.9715,3.8235,33.6794,14.8729,39.0147,78.3682,15.383,38.504,16.0019,85.1711,34.5568,36.057,62.9907,28.8456,110.818,30.4624,57.2773,146.718,31.4041,38.1336,26.3183,116.337,46.6971,38.133,5.90984,86.641,11.2161,35.5504,4.55918,7.36522,37.3596,25.6032,24.6825,22.5633,36.6182,96.4086,46.8213,62.7765,0.221995,952.236
-75.819,24.6126,26.4713,71.2284,22.6246,55.7227,42.3078,11.0836,20.3423,16.5116,10.3553,42.2787,15.0712,4.14733,69.8996,32.1706,25.6947,28.7616,74.8981,9.81213,6.15351,6.92536,51.5658,13.8528,95.231,35.3772,0.422008,22.8843,32.8001,85.6633,5.71054,10.4532,96.8659,28.8366,17.5477,2.6459,10.0781,37.038,16.381,18.0486,5.52595,7.09932,27.2512,68.0569,29.7924,61.635,57.6795,40.0527,63.5681,16.233,60.1578,4.44673,43.4812,38.0452,28.5176,33.3658,20.8472,64.9997,15.383,23.3251,35.7616,111.179,34.5568,36.9663,93.1846,27.8094,104.915,9.02709,18.4778,134.54,22.8545,2.92609,66.2186,190.378,31.0055,37.7478,13.0837,44.5894,8.75128,30.1997,24.4273,24.9935,38.3422,22.0069,69.8573,61.9113,27.7885,71.5644,44.5209,69.568,0.235885,953.464
-75.3173,33.2381,20.3366,76.3716,13.1477,47.892,53.9408,18.1088,18.8574,12.1023,10.3553,43.3765,23.1193,7.81565,86.5069,28.8825,28.1503,12.5547,51.3617,10.5724,15.3516,3.43379,53.6258,17.7848,102.296,24.8929,4.66431,11.4972,18.1763,78.0006,13.6508,24.5194,96.8659,41.4135,33.0924,20.9047,12.0014,72.5881,4.21928,2.37535,4.7813,25.5504,23.7394,50.6612,13.5227,12.6286,59.7263,30.3384,26.462,5.93813,18.7946,4.31334,41.3059,50.8532,32.5315,41.7665,29.0198,60.7319,24.0191,54.2909,67.8659,94.7517,81.5987,142.519,95.386,31.818,85.8893,17.3305,18.4778,215.041,10.388,13.7404,11.5241,206.006,146.238,21.1775,26.9239,7.23427,32.6458,89.1804,35.2584,24.0691,156.096,14.7782,41.3357,19.1247,47.4104,13.7847,2.84304,57.4289,0.321462,965.658
-75.0196,16.1764,26.8711,83.9185,13.457,52.4623,50.9944,20.7407,19.0655,10.0665,34.6029,48.8983,38.8563,17.6154,64.0116,34.4434,5.79688,30.1167,17.5302,6.76477,9.59717,17.7554,59.0267,18.9275,72.815,28.1877,25.9313,11.4972,38.4211,66.7491,13.6508,24.5194,80.5526,22.7459,13.3308,18.0778,41.0622,45.0328,14.7869,27.6958,5.53385,25.5504,18.401,41.7085,19.0351,7.66838,109.912,54.8275,32.0705,5.93813,21.6198,2.55079,66.1352,74.9632,27.9488,19.0072,50.7668,34.4124,36.3832,39.0003,31.0155,61.0769,74.0134,167.895,144.318,33.3985,40.3593,5.3846,19.2554,129.841,40.3643,16.7081,30.5055,31.0623,193.387,21.1775,18.2042,22.5715,12.2987,110.138,26.4945,26.4977,55.0423,47.2858,83.2934,39.942,44.4396,16.6577,61.8522,46.3449,0.216157,951.963
-75.3192,9.86296,32.1665,75.4018,12.4641,37.6494,29.1716,11.7242,32.5655,11.6444,26.4925,26.6678,49.1125,25.766,71.5907,57.6406,3.64146,55.5254,17.8776,2.71338,13.3309,43.6793,64.1558,35.8413,32.8329,26.4956,14.8402,15.3277,78.3325,48.3317,13.6508,12.3502,72.7204,12.8806,17.6418,15.2237,72.5213,36.6071,12.9335,30.8799,7.09373,25.5504,4.88044,69.1471,22.5684,24.8471,109.912,7.79674,9.6669,15.183,5.58821,25.5843,99.1749,83.6727,13.0224,43.7507,8.28102,37.7583,36.3832,23.0531,40.5056,55.9984,82.8351,49.8547,119.703,34.4717,57.9365,61.0093,76.9792,81.033,14.6216,28.8006,57.985,31.0623,125.162,85.0818,9.49071,16.5673,32.9729,7.27786,26.4945,60.445,90.6709,5.25031,42.6174,22.74,9.35818,1.72593,40.211,15.5518,0.153308,947.099
