-73.903,6.62643,17.5686,17.0795,25.8236,7.65334,17.5175,1.81059,35.9344,42.8845,19.5475,11.1092,41.8034,15.2825,27.8213,6.07588,5.24278,8.08887,19.6024,14.9013,7.59218,10.6274,8.47419,10.9518,7.71617,33.3287,43.2412,38.7679,19.2166,13.3637,4.82079,5.41707,3.12061,16.3804,7.60711,7.36796,4.88711,13.9324,13.0462,16.7338,4.45835,26.6739,4.51888,9.61822,1.51373,39.0125,34.4509,42.1958,36.4955,38.2831,65.877,7.21785,90.9053,36.2318,9.66398,13.5281,1.36497,18.7407,13.3986,27.9884,20.7489,23.033,10.3106,65.7894,41.2566,18.4587,11.5427,26.9528,15.4661,40.0276,13.0899,5.2368,56.5535,41.3965,12.6733,22.8377,35.3388,10.9071,0.863196,14.0482,20.458,23.1759,9.0443,95.3837,11.8734,21.9345,12.6152,64.5116,38.9566,12.5954,8.64704,21.5639,32.2091,54.3845,23.3795,10.1361,7.81041,53.0969,25.7447,16.213,11.4546,9.63969,15.5951,32.1245,16.3241,52.447,6.05352,67.1613,27.0284,25.1192,1.36332,17.5284,42.5107,9.55608,16.2956,2.70181,4.78766,9.13031,38.2677,33.1153,64.8114,29.2641,0.430772,879.629
-75.5174,5.53611,16.4205,3.82036,19.396,5.27989,38.9408,1.81059,26.1648,56.3729,21.7808,13.7437,16.5792,0.896276,0.96337,8.40633,11.7055,2.23159,4.10841,11.1771,2.52544,18.077,9.35136,3.36127,6.4137,39.1059,28.5039,28.6035,29.9692,12.6646,16.1072,6.03142,31.9598,50.3255,3.00868,10.4044,11.4758,9.03367,7.18917,20.7662,26.8517,27.0401,31.7219,47.4978,8.72564,34.2562,11.8896,36.0193,25.3665,21.7503,51.4136,19.1755,62.0303,32.196,22.3041,13.3977,8.77545,19.0528,21.8441,19.824,46.2129,1.35324,11.1166,8.7559,36.1484,34.8437,7.98739,20.3362,15.4661,60.9703,29.079,11.5693,28.2843,27.1525,8.99726,38.8335,84.0312,7.01876,5.36095,15.1651,23.6219,19.0444,6.13493,26.8207,16.5482,24.4817,23.965,56.8639,51.7882,28.8884,28.9267,27.4099,28.0901,47.635,21.2454,18.4369,34.6752,5.55772,18.4579,24.9251,25.5295,19.1249,39.3977,22.8007,37.2753,79.364,2.23206,67.354,27.011,32.1875,18.5883,14.5307,10.791,1.25461,14.1092,19.2297,4.11569,59.1708,30.4845,3.28713,32.6629,1.94403,0.23513,876.393
-74.5171,10.8991,8.08669,5.29064,5.76735,10.0253,39.953,9.13636,43.7771,19.4433,19.5745,12.8296,7.86476,5.64306,11.8669,9.35782,11.0451,12.0742,10.4488,11.1791,8.27301,55.9641,2.22703,1.02704,8.01412,3.84385,22.5501,5.54844,10.0791,48.638,14.5896,7.66144,52.3585,31.7523,6.12989,9.33015,31.0866,17.3258,9.16103,5.50814,17.0821,21.4605,3.61759,28.657,16.708,58.3725,1.64873,17.8,48.2386,59.2404,33.8897,20.6601,45.4016,25.6069,6.95746,33.0952,5.24399,38.78,11.308,5.93129,58.7965,15.3566,19.426,24.3537,29.7318,65.2824,5.22269,25.8692,39.0148,37.8382,22.4224,20.3506,31.9122,21.9058,7.64723,36.1778,66.6994,11.0047,8.18452,17.4338,25.4794,20.2202,6.62578,96.9426,18.9269,5.93846,5.22994,7.28372,68.1483,61.507,9.98562,20.2212,14.9775,48.8424,1.92071,10.4648,37.6765,12.5797,18.9314,20.7079,9.58307,10.7249,17.0395,28.735,23.8293,14.5495,2.65956,72.5248,23.1247,19.2588,24.588,19.5087,5.82601,31.1512,30.0166,13.9418,0.960046,51.8722,2.24326,30.0005,6.5207,10.9768,0.246099,875.036
-74.2902,17.3685,16.7072,6.27772,4.9866,10.5102,39.953,11.3881,44.2677,11.971,18.1287,34.1507,35.888,11.8438,6.38827,9.35782,10.9926,16.8928,10.0191,11.5867,19.1758,46.1687,23.8334,0.681532,8.3715,13.7777,2.61374,2.86482,19.1187,17.0023,1.03553,3.55891,38.791,8.3417,10.8516,10.6468,27.9691,12.6863,21.1245,13.0181,26.986,21.3328,10.1047,43.8349,20.2285,12.2124,7.44785,46.7362,13.7183,14.3417,42.3326,19.3006,85.8688,48.5827,19.8276,22.2045,2.52748,5.52002,2.09399,4.35407,47.4964,13.9034,5.33469,20.0761,45.5034,83.0791,10.8533,31.9345,0.956115,31.4337,17.9154,7.28218,51.6753,26.7673,11.2379,36.7772,57.7784,6.35765,11.89,40.683,40.5646,13.7437,26.9632,93.8908,17.499,12.0143,18.1548,2.25121,42.7864,19.1139,1.89255,20.2682,23.9886,79.4772,7.41584,21.2323,37.5442,62.1184,18.8237,27.8062,15.6473,2.94685,15.9939,18.3754,26.9109,5.19227,22.4382,70.455,10.8031,5.4192,30.2166,2.32538,4.20934,19.0485,12.7957,15.1647,14.6262,66.9845,8.36924,17.6124,15.4326,11.6867,0.225134,877.455
-75.0662,26.7555,7.00389,8.33984,1.31466,11.5695,35.0319,19.4255,8.99317,2.63441,16.0368,25.2507,33.4088,37.8598,37.9648,9.35782,11.3093,9.63893,7.7354,3.68188,37.591,65.9187,8.4869,2.53328,11.4849,11.9764,5.23335,22.4751,5.60446,4.11287,14.2307,1.61519,20.2822,0.149954,4.47311,8.20082,29.4298,8.29362,19.0897,44.6421,25.1062,39.0071,8.72792,32.812,24.055,9.53045,1.76353,43.9963,44.1067,12.6764,35.4474,8.45933,80.9628,27.9089,19.4154,33.1022,1.32087,12.9434,2.09399,16.4143,6.46911,9.66848,4.74196,24.2508,71.5208,78.3143,3.21984,22.3101,8.09476,53.7183,3.3276,12.6008,56.3189,17.2511,7.28203,38.5159,27.9727,5.58077,7.16955,6.87492,7.4067,24.4475,22.8624,132.215,30.0643,3.10565,24.4854,0.483562,30.4765,22.9556,16.4987,8.23046,15.2886,146.098,12.9898,71.2077,30.2551,62.1184,20.2154,9.93454,5.73543,2.94685,0.933067,23.5523,32.8094,18.0319,4.23281,70.7382,1.65998,35.4713,30.6827,21.7908,20.9019,8.89135,25.8012,25.6592,15.6681,21.809,10.0578,48.7561,72.1893,3.60164,0.104315,888.303
-75.8559,20.9004,33.5005,8.3634,1.31466,11.4123,27.3692,9.0975,21.4483,35.0009,9.42515,13.8771,37.5788,38.8006,29.856,10.7146,11.7713,12.6231,9.76639,3.68188,45.6779,32.7061,22.7514,2.44236,16.9441,16.509,8.60325,15.8915,2.46894,3.09254,1.50808,5.15427,9.68409,18.2646,18.3545,1.76842,12.9812,9.52319,19.1174,62.745,12.4342,42.8831,18.2711,27.3489,11.1128,7.48652,4.86295,62.2688,23.9471,7.32541,50.4402,4.1394,76.8125,17.5459,7.2603,26.8283,1.32087,38.0462,4.54957,22.0372,7.07343,6.2869,42.5553,52.4266,61.727,19.5786,3.71075,21.7248,10.2728,20.7919,21.3642,8.78741,18.0126,38.7901,23.0337,43.0569,17.3628,6.6771,11.4204,10.7908,32.1025,2.70065,50.2798,88.2321,14.7766,12.4101,16.594,47.003,1.76042,33.7815,11.2859,23.7679,27.0261,146.098,19.2749,46.1276,29.5147,47.8433,20.8106,14.8884,3.36957,12.3883,23.6793,14.4327,14.9488,34.5499,3.12502,49.3152,9.77287,26.5268,8.8656,29.9378,21.9282,19.3834,14.3692,0.782177,30.7744,11.553,8.17673,39.9568,11.306,11.9896,0.0239289,882.273
-72.8267,18.9037,27.5821,5.79737,1.31466,13.533,28.2761,3.6219,13.2399,29.8841,9.66294,3.14533,35.7513,39.9325,20.216,16.5137,11.7219,7.64708,11.3809,12.1234,26.602,37.5668,11.8052,9.55558,8.96646,8.08144,13.4058,37.0309,5.49718,7.02469,4.569,3.61496,8.55194,11.3674,3.58866,31.9669,20.6379,20.1799,17.7933,30.7051,15.0603,34.0049,23.7126,3.32243,20.4671,10.1489,4.48531,68.8526,24.1779,5.75406,62.6583,4.1394,64.2564,40.232,22.7655,39.6313,1.32087,19.6918,18.3481,3.40456,30.1434,24.9107,40.7336,42.476,56.2898,14.8749,3.65841,31.5744,16.6663,0.70438,26.4596,9.98129,23.3008,30.335,12.5949,47.2896,29.9085,24.214,14.4512,13.221,21.2382,2.1883,72.4872,95.5941,21.9465,6.26807,27.7295,14.2374,3.59655,2.44147,16.2826,60.472,10.6042,131.245,17.4699,9.18366,32.9173,87.66,12.5637,20.6528,4.1752,40.5686,7.25045,27.0775,16.275,16.987,1.26331,33.4945,11.5425,12.8442,13.2931,16.6363,32.4884,15.7384,11.8979,25.9162,22.6808,8.23122,23.5477,3.81823,10.0259,25.1721,0.202339,878.268
-74.502,4.66969,9.52027,21.7076,2.36607,8.15021,28.2761,4.66671,4.37203,15.0613,3.05055,3.79341,23.6458,39.9325,8.93577,9.7195,13.1213,14.6256,3.23114,8.83892,25.7356,35.5083,20.1263,26.5791,21.3801,23.696,0.537288,6.23753,14.9905,19.3573,21.6565,27.8567,7.15898,22.5231,7.90292,31.5124,24.6924,23.3063,17.0235,11.3082,44.3172,35.5601,9.33098,18.5959,17.1497,14.4066,5.72951,9.77458,26.7636,16.6741,72.8697,62.3558,25.8045,55.9618,38.5696,6.07003,15.4943,10.1753,70.6477,5.43907,34.0185,30.2806,30.7278,48.8031,60.0823,4.71833,3.58527,32.3754,25.8632,0.70438,62.1799,39.2429,9.90058,38.7352,9.35174,5.49041,32.2586,4.51249,20.896,64.2018,9.5584,19.0651,56.4883,3.83563,32.5638,58.0218,7.11536,3.16853,17.9425,1.52713,15.6352,6.59533,18.4613,86.4129,15.2201,8.15189,86.8801,12.7394,3.59798,28.4486,4.58193,19.2121,29.8236,11.2257,28.3574,18.8236,2.20825,14.2066,3.82479,5.13665,6.6144,10.2316,31.0444,41.184,9.43772,11.5867,16.5829,47.0405,24.1852,21.6213,83.3317,1.04176,0.137644,883.241
-73.8744,4.66969,18.0357,19.7551,11.1109,3.90636,27.9448,13.8748,12.9946,9.84721,6.16245,6.12276,8.33304,32.1042,5.25312,48.897,16.8126,39.7075,4.21634,1.29461,27.8032,16.3345,18.9973,28.4154,26.7691,38.6862,5.33301,2.61169,14.1707,11.7747,18.3603,27.8567,16.4035,19.7082,13.4319,17.5734,1.0342,1.09114,12.2642,7.45158,44.3172,32.5183,14.5335,35.2764,12.891,29.5168,7.20616,5.79655,52.9,15.056,42.8034,38.6351,14.645,51.9147,6.88091,20.0563,57.8243,3.30466,64.0825,3.74954,26.5183,12.1589,8.91016,35.1668,31.2409,4.17926,3.95061,44.1255,31.3984,2.40145,51.9111,41.9271,9.02869,25.2527,4.06912,13.0247,16.88,25.2581,38.3204,25.3115,8.09691,43.7579,61.1493,18.4292,22.2342,57.8621,10.7278,43.7882,17.9425,8.93892,34.5018,19.0697,61.106,43.0492,6.35754,16.4708,43.2725,6.73838,34.2205,19.2359,21.3367,21.1753,13.677,11.2257,19.085,10.3726,4.02725,9.39318,2.52463,6.75094,5.70565,53.0878,59.3294,24.4093,38.5113,15.6366,7.79607,56.7339,3.87183,75.7158,74.7756,9.29755,0.383733,882.058
-75.2061,4.66969,8.64145,17.8152,16.3869,14.6178,26.1172,13.3351,1.26771,11.4688,5.76326,3.63631,8.33304,45.7559,4.55283,30.6015,8.80444,24.818,1.56889,12.9175,14.1611,14.9255,20.5544,23.8515,24.6539,39.4511,19.4968,6.601,62.1688,14.851,7.12425,36.3652,5.87027,9.96634,13.6352,2.90525,1.61659,1.97573,12.9182,16.9854,28.9877,25.4091,47.9266,28.6477,10.8801,17.0361,9.33266,12.9494,57.8636,16.6796,52.1841,31.6121,26.0323,20.702,1.31161,23.4364,32.4347,23.3715,51.5155,11.3897,26.9371,16.9537,28.1114,20.8249,74.277,12.1297,10.1401,6.35858,54.761,6.6767,48.132,36.684,7.70032,31.2626,13.9705,29.0396,10.245,12.3801,34.506,22.2486,10.8285,49.7379,27.4799,10.9111,26.8123,55.8622,52.9833,32.4714,24.0496,10.4904,30.0327,12.2228,17.631,58.7109,9.37219,32.775,8.39701,23.434,15.7002,26.1616,4.65038,27.3534,14.037,23.134,9.28034,30.2601,20.3448,11.6285,20.8776,29.128,8.82813,34.589,8.21257,2.96823,18.0816,11.5542,22.16,44.3525,35.5671,4.51134,7.81239,15.4709,0.301313,867.264
-75.3672,2.51731,7.90527,22.3508,17.2601,14.6178,25.4475,6.12259,9.89331,8.42054,16.6742,26.9582,8.60898,42.0384,7.61211,12.7599,4.1563,12.1919,53.4673,13.1976,19.505,18.7187,23.4904,37.8957,17.5976,13.5065,14.2072,10.6464,52.6766,10.3789,3.20806,24.1404,0.107425,3.13334,12.7532,7.01114,8.37802,12.7403,5.63438,11.7916,29.2855,16.4054,83.7981,81.5706,7.70029,18.9624,8.39271,18.0984,30.2204,14.398,58.9943,30.5888,6.769,30.0341,11.2862,16.38,15.9414,6.15236,57.9669,2.20892,16.0263,8.45701,9.28164,19.432,74.277,19.4296,26.1871,39.4741,95.0319,9.63497,31.1723,22.3364,15.5493,11.7197,28.2557,9.67363,14.0105,7.82535,67.564,30.0589,19.8855,16.6854,20.5249,12.2033,65.8148,41.1111,28.395,21.5365,19.7864,8.08739,30.1465,13.7699,17.2368,0.463365,22.689,37.7345,5.70754,21.4498,34.6712,58.6674,6.38714,6.73584,16.3476,25.0996,17.8988,17.5331,47.8389,21.9944,7.82476,29.455,11.2317,29.4113,7.25548,11.3754,29.5184,0.729881,15.9169,36.6474,13.7156,25.3413,16.6827,34.3776,0.257084,875.22
-75.2739,2.67566,15.3528,22.3508,15.1709,17.3508,18.582,6.12259,1.49791,7.06215,20.9521,16.3442,4.34184,0.425426,7.61211,8.02159,20.6553,11.3303,49.3884,13.035,29.5964,4.94064,33.059,35.7775,10.8513,12.1572,6.65787,35.9289,33.581,32.9854,2.35828,18.9769,3.34729,9.7492,26.859,8.90643,18.5491,9.96391,6.91001,9.17854,4.20273,3.64062,43.962,62.5348,34.0346,24.6716,51.1026,55.4045,32.0065,25.8213,31.7554,48.1195,2.79653,28.2394,13.7923,28.0048,5.55826,15.2664,32.5975,6.52329,8.57714,15.6293,4.85955,34.2433,26.6125,16.4145,67.8109,20.2234,61.8898,15.3433,31.1723,29.2371,17.5339,18.2342,6.33467,18.5478,4.84249,16.1192,67.564,44.3271,38.5401,34.0424,16.552,27.2051,59.7371,52.9123,43.8423,24.6984,11.4942,3.97985,14.6921,12.4213,27.1409,21.3685,22.8249,56.4796,21.5688,6.21147,34.6857,41.5735,6.55868,21.4204,16.4271,22.1096,11.5819,3.54058,44.2199,26.3607,2.62929,28.2101,9.65742,17.3605,2.61964,28.2983,20.0071,6.77358,17.4179,6.3589,18.9492,38.8091,13.7943,6.48776,0.204108,871
